Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"Placing The Blame","Self","Breakfast With Girls","My playlist :)","Playlist","USDW19910913","0VSiSvXAkU4drIXmNlOokV"
"Sleep Talking","Indigo De Souza","Boys","My playlist :)","Playlist","GBSMU2552253","6zWkdrFQV1AX5aZM0KEIw4"
"To the Moon & Back","Savage Garden","Savage Garden","My playlist :)","Playlist","USSM19700099","6FRtjadDsEhZIQIlh1loEM"
"Grind Me Down","Lilianna Wilde","Bad for You","My playlist :)","Playlist","TCACW1797046","2s5HFb7W5zXq6i7HXHxvcB"
"Like a taxi (Oh well)","Cece Natalie","Miss Behaves","My playlist :)","Playlist","QZWFH2323741","1RZ6czgnmvTCVfPlfSRAAu"
"Crash","Neovaii","Onward","My playlist :)","Playlist","QMDA61824291","4awr9seJHTXjU3wWKuCnaK"
"fashion week - It's Different Remix","blackbear","fashion week (It's Different Remix)","My playlist :)","Playlist","CA5KR2492448","4hD17lAwgWhnO7BnFQzahv"
"#BrooklynBloodPop!","SyKo","#BrooklynBloodPop!","My playlist :)","Playlist","QZK6Q2049800","5tDbyeaCvxjNCBcupQucGo"
"Knees","Bebe Rexha","Expectations","My playlist :)","Playlist","USWB11800741","7IOxauZfx5l18mYfX0GZm6"
"Secret","DYLYN","Sauvignon and a Kimono","My playlist :)","Playlist","CANT41700054","41gaO4xw21B35KtghTTdXx"
"New Friends","Maty Noyes","Love Songs From A Lolita","My playlist :)","Playlist","USUM71811234","5zFEJ5R9FvqzlY3ayWCfPq"
"Pretty Little Psycho","TheExorcist","Pretty Little Psycho","My playlist :)","Playlist","QZLBC2314965","5wvLbQI5UNl8XdJIl0BXGG"
"GRRRLS","AViVA","VOLUME I","My playlist :)","Playlist","QMEZE1741236","62dgdKzqyD2JYLekL8sO21"
"He's My Man","Luvcat","Vicious Delicious","My playlist :)","Playlist","QMBZ92485612","0LAvtWIqRjqKRKY2NHzeCn"
"Semi-Automatic","Twenty One Pilots","Vessel","My playlist :)","Playlist","USAT21203516","70Cp0ukCMyWeJML77NGERU"
"Fever Dream","Frank Iero","Barriers","My playlist :)","Playlist","AUI441900019","33WDn0ok2Fmtt5K4LAxZFC"
"Your Friends Are Full Of Shit","Leathermouth","XO","My playlist :)","Playlist","USEP40825108","613tFO3sxWwJz64ukM20z3"
"Guilt Tripping","Frank Iero","Stomachaches","My playlist :)","Playlist","USVR91422411","70McN6xiPOiP0keMHXXJty"
"They Wanted Darkness…","Frank Iero","parachutes","My playlist :)","Playlist","QMRSZ1600630","4oP0Pa50bWxJ79s1vRkSB4"
"Be My Baby","Frank Iero","Stomachaches – XNauseousX (Deluxe Anniversary Edition)","My playlist :)","Playlist","QMRSZ2401430","1E0m7gbDDmnUKYTl2TKnAX"
"Oceans","Frank Iero","parachutes","My playlist :)","Playlist","QMRSZ1600640","6wRnYknhJwI4buYBXLnzj8"
"Violence","Frank Iero","Heaven is a Place, This is a Place","My playlist :)","Playlist","AUI442000192","3b7ukH3lFSlVWKiaoeFfUe"
"Great Party","Frank Iero","Barriers","My playlist :)","Playlist","AUI441900028","09fXzWCIaBoNMnHDSA2u90"
"This Song Is A Curse…","Frank Iero","This Song Is A Curse…","My playlist :)","Playlist","QMRSZ2401429","6vq5QbPsBEkSTkvsNh45Xj"
"Six Feet Down Under","Frank Iero","Barriers","My playlist :)","Playlist","AUI441900029","2Sm1njYr5PNqEzse8tvnl5"
"Joyriding","Frank Iero","Stomachaches","My playlist :)","Playlist","USVR91422406","0rIScIRbzYdnmZCI5vki49"
"World Destroyer","Frank Iero","parachutes","My playlist :)","Playlist","QMRSZ1600624","7kk6TNPHNt7tADgKTn2iSZ"
"Miss Me","Frank Iero","parachutes","My playlist :)","Playlist","QMRSZ1600638","1iAceHMkNcLupaYLr9cGV9"
"Baby You're a Haunted House","Gerard Way","Baby You're a Haunted House","My playlist :)","Playlist","USRE11800814","4c38yr2PflGI2DSIzqsnmF"
"Cemetery Drive","My Chemical Romance","Three Cheers for Sweet Revenge","My playlist :)","Playlist","USRE10400667","2cViIXIe8Pbd1sOJExMJlK"
"I Constantly Thank God for Esteban - 2025 Remaster","Panic! At The Disco","A Fever You Can't Sweat Out (20th Anniversary Deluxe)","My playlist :)","Playlist","USAT22506015","4FV6k35HGVXXRe7n00rmD4"
"The Carpal Tunnel Of Love","Fall Out Boy","Infinity On High","My playlist :)","Playlist","USUM70621622","6FAUi2Xm6RCF0wpwG8oXGZ"
"But It's Better If You Do","Panic! At The Disco","A Fever You Can't Sweat Out","My playlist :)","Playlist","US56V0507709","2ZqTtndqAZDRAWw2vgZwQK"
"All I Want Is Nothing","Frank Iero","Stomachaches","My playlist :)","Playlist","USVR91422401","3Ofp3fUfjSe4lYPm9TdFVl"
"I Am Going To Kill The President Of The United States Of America","Leathermouth","XO","My playlist :)","Playlist","USEP40825104","6WUfWf1nQ6KH4OTXdqfi9j"
"Sunsets Are For Muggings","Leathermouth","XO","My playlist :)","Playlist","USEP40825106","1n7LkWkAHwRGSl1JdO60oE"
"No Shows","Gerard Way","Hesitant Alien","My playlist :)","Playlist","USRE11400473","7dtGJHOBbVDwIWDQU38WhJ"
"Bang The Doldrums","Fall Out Boy","Infinity On High","My playlist :)","Playlist","USUM70700333","1Fvf8AO4GWwjLU12Im0s0q"
"Desert Song","My Chemical Romance","Life on the Murder Scene","My playlist :)","Playlist","USRE10600486","1rDJIKiabJGtDtT8y72aTr"
"Pinkish","Gerard Way","Pinkish / Don't Try","My playlist :)","Playlist","USRE11700604","4jbhKJcVt6nGifrH238svl"
".smoke rings.","Frank Iero","Stomachaches","My playlist :)","Playlist","USVR91422410","2Tm4Q3HNKOgk1fIZgfg5Sk"
"Not That Kind of Girl - Live Demo","My Chemical Romance","The Black Parade / Living with Ghosts (The 10th Anniversary Edition)","My playlist :)","Playlist","USRE11600239","4ZPgbqIPdSGvDTzRBjpL3R"
"Get the Gang Together","Gerard Way","Hesitant Alien","My playlist :)","Playlist","USRE11400479","6CZyq8HYfDDiTcWESdUOE0"
"Glowing Eyes","","Regional At Best","My playlist :)","Playlist","","4AIetzgDguj2jgTi7PO9BH"
"Anathema","","Regional At Best","My playlist :)","Playlist","","0iZjM7HcacrF0xmnf6bZ6C"
"Forest","","Regional At Best","My playlist :)","Playlist","","3LLmOHLqKKP1SDQczUMYgs"
"slowtown","","Regional At Best","My playlist :)","Playlist","","1cuhiyEIT5sylDTtV2Lv8d"
"I Never Told You What I Do for a Living","My Chemical Romance","Three Cheers for Sweet Revenge","My playlist :)","Playlist","USRE10400668","6gLn8QhAYL4dEwdpVjfCPl"
"I've Got All This Ringing In My Ears And None On My Fingers","Fall Out Boy","Infinity On High","My playlist :)","Playlist","USUM70700336","1CRVvwUopaV42bAEvoh194"
"Shared Trauma","Pierce The Veil","The Jaws Of Life","My playlist :)","Playlist","US5262224929","0ZHcRJMgSjQ3Gjf80ti943"
"Stalkers (slit my wrists)","Mindless Self Indulgence","How I Learned to Stop Giving a Shit and Love Mindless Self Indulgence","My playlist :)","Playlist","US57M1386911","0mYElxpaRkltkdwOqbBCJV"
"Bulletproof Love","Pierce The Veil","Selfish Machines","My playlist :)","Playlist","US3X51016107","6bGac1gBHs7kUKihrudMzq"
"Shut Me Up","Mindless Self Indulgence","You'll Rebel to Anything (Expanded and Remastered 2008)","My playlist :)","Playlist","US68L0500001","3oZUlZMXkj51AyYG8lGaE7"
"Chlorine","Twenty One Pilots","Trench","My playlist :)","Playlist","USAT21810687","23OXdR7YuUBVWh5hSnYJau"
"I'm Like A Lawyer With The Way I'm Always Trying To Get You Off (Me & You)","Fall Out Boy","Infinity On High","My playlist :)","Playlist","USUM70700316","6A9nyMBdNUzVcFHZUEZ71F"
"Freakin' Freak","Dot Dot Curve","Til the Wheels Fall Off","My playlist :)","Playlist","USQZ30901312","6vDvc4xDF9zC6ZiQkFRBgz"
"Taxi Cab","Twenty One Pilots","Twenty One Pilots","My playlist :)","Playlist","USX9P0965511","2Cd8JR3rEYFLRaLi98uR4q"
"Grand Theft Autumn / Where Is Your Boy","Fall Out Boy","Take This to Your Grave","My playlist :)","Playlist","US56V0506103","3JOdLCIBzQYwHIvpN3isVf"
"Hang 'Em High","My Chemical Romance","Three Cheers for Sweet Revenge","My playlist :)","Playlist","USRE10400665","262RJtiqytpugV1UvDicN9"
"Redecorate","Twenty One Pilots","Scaled And Icy","My playlist :)","Playlist","USAT22101338","2XPmTamsj7d9i3gzLCL4JI"
"Reinventing the Wheel to Run Myself Over","Fall Out Boy","Take This to Your Grave","My playlist :)","Playlist","US56V0506111","4tj6uekOEtNOqJJ8BpBP74"
"Tell That Mick He Just Made My List of Things to Do Today","Fall Out Boy","Take This to Your Grave","My playlist :)","Playlist","US56V0506101","6mCjOSXkABONouTVa6PQOy"
"Midwest Indigo","Twenty One Pilots","Clancy","My playlist :)","Playlist","USAT22402065","7GVQS66ukm48XZVymA3ZUg"
"This Is the Best Day Ever","My Chemical Romance","I Brought You My Bullets, You Brought Me Your Love","My playlist :)","Playlist","US5660602209","1mWMGKUaL7EyYIIveqlKC0"
"5th Period Massacre","Leathermouth","XO","My playlist :)","Playlist","USEP40825101","2UWD81F0trS1BP1imwDBMv"
"Diamonds Aren't Forever","Bring Me The Horizon","Suicide Season","My playlist :)","Playlist","GBEGS0800089","60mHJRv2QF3mK8lgtYSGiF"
"Professional Griefers - Vocal Mix","deadmau5","> album title goes here <","My playlist :)","Playlist","GBTDG1200462","1fUkHPO5zW7rBjREv3D06P"
"Boy Division","My Chemical Romance","Number One","My playlist :)","Playlist","USRE11200305","7wzNovIu5urOjulGX4VzFo"
"You Know What They Do to Guys Like Us in Prison","My Chemical Romance","Three Cheers for Sweet Revenge","My playlist :)","Playlist","USRE10400659","5bTuwAgYUD5MABOIPH8ZMt"
"Interlude","My Chemical Romance","Three Cheers for Sweet Revenge","My playlist :)","Playlist","USRE10400663","4vpaz6338VqJIeJHq6z2mU"
"XO","Fall Out Boy","From Under The Cork Tree","My playlist :)","Playlist","USIR20500324","4u2JQ1rzBirJVn6Ka2aQ5l"
"Thank You for the Venom","My Chemical Romance","Three Cheers for Sweet Revenge","My playlist :)","Playlist","USRE10400664","0BpKPyXhWsTaWkgXeOd1Sn"
"New Perspective","Panic! At The Disco","Jennifer's Body Music From The Original Motion Picture Soundtrack","My playlist :)","Playlist","USAT20902163","5psEUJWeJU2BiOYyWdjgxZ"
"City Walls","Twenty One Pilots","Breach","My playlist :)","Playlist","USAT22505499","0Ji9UonfwC90rbZ4IaQhOb"
"Dirty Little Secret","The All-American Rejects","Move Along","My playlist :)","Playlist","USDW10500128","5ZdzNVOmCSp5HFLk0EgvJS"
"Cut My Lip","Twenty One Pilots","Trench","My playlist :)","Playlist","USAT21810691","6gFtgkh8ShkrJn52Cbdhxy"
"Like a Pony","Dot Dot Curve","Spanky Presents","My playlist :)","Playlist","USJ3V1278996","1xNWwXJbe8ZK6GsY4gxKwE"
"Girls / Girls / Boys","Panic! At The Disco","Too Weird to Live, Too Rare to Die!","My playlist :)","Playlist","USAT21302384","2wEjPgOCEczmjlvq60LyQi"
"Saturday","Fall Out Boy","Take This to Your Grave","My playlist :)","Playlist","US56V0506104","423FiDerFgzeEcqKEOmZ81"
"Lane Boy","Twenty One Pilots","Blurryface","My playlist :)","Playlist","USAT21500599","2P61EK6DMGyVyssLWS4fKy"
"Song For Isabelle","Pierce The Veil","Misadventures","My playlist :)","Playlist","US5261621511","6u9Rx9oQbS949L5udUvYzi"
"The Pros and Cons of Breathing","Fall Out Boy","Take This to Your Grave","My playlist :)","Playlist","US56V0506108","3koOoLN69AAiw5JCQNaZMe"
"Fame < Infamy","Fall Out Boy","Infinity On High","My playlist :)","Playlist","USUM70700334","0EwfAdBab8DRcDCC1RKhMY"
"Bounce Man","Twenty One Pilots","Scaled And Icy","My playlist :)","Playlist","USAT22101336","2GkmE8BrD00ngyjs2PT9Fp"
"The Only Hope for Me Is You","My Chemical Romance","Danger Days: The True Lives of the Fabulous Killjoys","My playlist :)","Playlist","USRE11000905","0OByd6pqxZzsXZRj6kJYbN"
"Next Semester","Twenty One Pilots","Clancy","My playlist :)","Playlist","USAT22402063","1BANPzYIhCQkJ1ZFq2Fb0O"
"Goner","Twenty One Pilots","Blurryface","My playlist :)","Playlist","USAT21500607","5P3yUXUC9rZPJPNmYGKEAz"
"Oldies Station","Twenty One Pilots","Clancy","My playlist :)","Playlist","USAT22401706","7dI0mSvbdJTynUnEkWIom1"
"WHAT YOU WANT!","asteria","WHAT YOU WANT!","My playlist :)","Playlist","QZWFH2379911","1vxd1NwBQdxaGBijkZ50Qd"
"Soul Meets Body","Death Cab for Cutie","Plans","My playlist :)","Playlist","USAT20504676","5yc59J3MR3tVDPTOgwgRI5"
"I Will Follow You into the Dark","Death Cab for Cutie","Plans","My playlist :)","Playlist","USAT20504677","3kZC0ZmFWrEHdUCmUqlvgZ"
"Bulls In The Bronx","Pierce The Veil","Collide With The Sky","My playlist :)","Playlist","US5261216605","23UoI3jlFiWdo5jadUYo69"
"Pass The Nirvana","Pierce The Veil","The Jaws Of Life","My playlist :)","Playlist","US5262224867","7I93h9I0RUqt1ci3Bfa290"
"Faggot","Mindless Self Indulgence","Frankenstein Girls Will Seem Strangely Sexy","My playlist :)","Playlist","USEE19900577","09RhTAi0nuzCs5KS2XWSs5"
"Prom","Mindless Self Indulgence","You'll Rebel to Anything (Expanded and Remastered 2008)","My playlist :)","Playlist","US68L0500009","3iWaMA1FT13tE2TTdcVnQk"
"Straight To Video","Mindless Self Indulgence","You'll Rebel to Anything (Expanded and Remastered 2008)","My playlist :)","Playlist","US68L0500003","1og9xlfpYrCNnVGRqSBHWs"
"Evening Wear","Mindless Self Indulgence","If","My playlist :)","Playlist","US2420809917","5teutn70OOru5HCUAHm9q5"
"Never Wanted To Dance","Mindless Self Indulgence","If","My playlist :)","Playlist","US2420809916","1vOdNMCzhbdz2tMQJYsHJB"
"You Will See Just What I See","Mindless Self Indulgence","MSI B-SIDES vol.1","My playlist :)","Playlist","US57M1392803","6U5r0U3CcifKqZwOOQprSH"
"Sex for Homework","Mindless Self Indulgence","MSI B-SIDES vol.1","My playlist :)","Playlist","QZNWX2434219","2ayu5rqFNgoMGXZNV0wWzr"
"We're Going to Be Friends","The White Stripes","White Blood Cells","My playlist :)","Playlist","GBBKS0100357","13lZDbwonGhOflQLQIfdtZ"
"Alien Blues","Vundabar","Gawk","My playlist :)","Playlist","USDY41567486","6UjeFOCGYgMpBUtqKg1Je3"
"Demolition Lovers","My Chemical Romance","I Brought You My Bullets, You Brought Me Your Love","My playlist :)","Playlist","US5660602211","16Fp67kTFhH0XK5Cl6Oz7r"
"DESTROYA","My Chemical Romance","Danger Days: The True Lives of the Fabulous Killjoys","My playlist :)","Playlist","USRE11000916","08gaUXuT1LXIae7TwBTCB9"
"Cute Thing","Car Seat Headrest","Twin Fantasy","My playlist :)","Playlist","USMTD1710365","7AppWYIm98qFOGVMbNHJSB"
"The Ghost of You","My Chemical Romance","Three Cheers for Sweet Revenge","My playlist :)","Playlist","USRE10400661","1yKAqZoi8xWGLCf5vajroL"
"If You Can't Hang","Sleeping With Sirens","Let's Cheers To This","My playlist :)","Playlist","USEK71113202","2Tc9VznHtQUmfOgE3L1RdN"
"Speed Cola","Any Two Words","Double Vision","My playlist :)","Playlist","QZPLS2443714","1tsw0RuiaifsdnSAJYe3JR"
"Dead on Arrival","Fall Out Boy","Take This to Your Grave","My playlist :)","Playlist","US56V0506102","7naGWci9bflvfdzxphFjAw"
"Lavish","Twenty One Pilots","Clancy","My playlist :)","Playlist","USAT22402069","49oxuPnuWOL793zpF6zgLQ"
"The World Is Ugly","My Chemical Romance","Number Three","My playlist :)","Playlist","USRE11200473","6VtcgrVYo2xfygcWAfRpd1"
"Sailor in a Life Boat","EURINGER","EURINGER","My playlist :)","Playlist","US57M1811614","5rKaO7ymXTVi4GEQdP8X5K"
"DARE (feat. Shaun Ryder & Roses Gabor)","Gorillaz","Demon Days","My playlist :)","Playlist","GBAYE0500178","4Hff1IjRbLGeLgFgxvHflk"
"ROACHES","LuLuYam","ROACHES","My playlist :)","Playlist","QZWFM2373399","6jIg3oUZiV7F0DQJyDh38w"
"We Don't Believe What's on TV","Twenty One Pilots","Blurryface","My playlist :)","Playlist","USAT21500603","22OqansuvEMQu9W0EfiGTI"
"Pretty Handsome Awkward","The Used","Lies for the Liars","My playlist :)","Playlist","USRE10700543","77BfOPXhlnNaSbg647qkx2"
"Drum Show","Twenty One Pilots","Drum Show","My playlist :)","Playlist","USAT22505142","4rPl7ezxtoqshKnI1kk3dX"
"RAWFEAR","Twenty One Pilots","Breach","My playlist :)","Playlist","USAT22505500","43ee3gqWBlPKe2MeGJ2S6I"
"Navigating","Twenty One Pilots","Clancy","My playlist :)","Playlist","USAT22402070","3gy21TwRSP40aUMwcY7Rtq"
"Routines In The Night","Twenty One Pilots","Clancy","My playlist :)","Playlist","USAT22402066","4bDIAWaOBGAAk95nyXI6zJ"
"Overcompensate","Twenty One Pilots","Overcompensate","My playlist :)","Playlist","USAT22401062","0wEGo9LsSrSUz9HOtraWAO"
"The Bad Touch","Bloodhound Gang","Hooray For Boobies","My playlist :)","Playlist","USIR19902530","5EYdTPdJD74r9EVZBztqGG"
"Andrew in Drag","The Magnetic Fields","Love at the Bottom of the Sea","My playlist :)","Playlist","USMRG1243902","5ehMCdeOhsgsx25M6wAEzu"
"Rebel Girl","Bikini Kill","The Punk Singer (Original Motion Picture Soundtrack)","My playlist :)","Playlist","QMP4J1301304","0XyjtybwqSdqMAFfBEkmZf"
"Rah Tah Tah","Tyler, The Creator","CHROMAKOPIA","My playlist :)","Playlist","USQX92405784","5RePVWy39tLpHH0WwXgBsK"
"My Blood","Twenty One Pilots","Trench","My playlist :)","Playlist","USAT21810686","5HeKOKc4phmLn8e4I7EkzD"
"Holding on to You","Twenty One Pilots","Vessel","My playlist :)","Playlist","USAT21202943","3C3cr2JQwXIhqAHqOardVO"
"Fall Away","Twenty One Pilots","Twenty One Pilots","My playlist :)","Playlist","USX9P0965501","6aeKPkMywDDYWtPBsbfO50"
"Snap Back","Twenty One Pilots","Clancy","My playlist :)","Playlist","USAT22402071","5QPGnFslbDUQ7mDteKn3By"
"i need something to kill me","wwechrisrob","i need something to kill me","My playlist :)","Playlist","QZES72438479","3TgUGAfUUHFvubyXNuTKPZ"
"Cottonwood","Twenty One Pilots","Breach","My playlist :)","Playlist","USAT22505505","1aVDGnB6ydtXwudYLgUB6h"
"Choker","Twenty One Pilots","Scaled And Icy","My playlist :)","Playlist","USAT22101329","732E6ibFkQR5lNIPEeiEnx"
"Guns for Hands","Twenty One Pilots","Vessel","My playlist :)","Playlist","USAT21202558","4RdRa3qq0GBSKjomxrkh5K"
"Tear in My Heart","Twenty One Pilots","Blurryface","My playlist :)","Playlist","USAT21500390","3bnVBN67NBEzedqQuWrpP4"
"Hurt","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT21812674","6Ph8QwsRfZunN5e1GGBIqa"
"Let Me Down","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT22000348","0jk6J6B9ivegJc7dTg10Mp"
"I'm Gone","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT22003723","6ZIh5ZhYv7OGb8XspO389R"
"Me, Myself & I","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT22003717","49PbapHSAfpv3Z4UEVHyRw"
"Again & Again","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT22003720","2f4JX22w2nB1lb4dOMUEwe"
"Cash Machine","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT21905529","6w74l0iUI1RysAUrc7Q1i5"
"Waste My Time","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT22003721","64mQsIB5PehdqjSRBNYLmD"
"Bury Me Alive","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT22000467","3sm9P6PgKzatTgyiyj0IzQ"
"When I'm Down","Whethan","When I'm Down","My playlist :)","Playlist","QM24S1650256","556l9P7WVZVyYUBjT1YFTT"
"Jumpsuit","Twenty One Pilots","Trench","My playlist :)","Playlist","USAT21804142","1E1uGhNdBe6Dddbgs2KqtZ"
"Trapdoor","Twenty One Pilots","Twenty One Pilots","My playlist :)","Playlist","USX9P0965509","4xRa7LJngukvUEg9XBoZZy"
"Miracle Man","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT21903365","2PFnwW05Wh0MYkfZxSwfuf"
"Oh Ms Believer","Twenty One Pilots","Twenty One Pilots","My playlist :)","Playlist","USX9P0965507","4JdJ95CXOA0loxFxO288iK"
"Polarize","Twenty One Pilots","Blurryface","My playlist :)","Playlist","USAT21500602","6GmkJJMe9U1tEcrJ3Hq3A1"
"Morph","Twenty One Pilots","Trench","My playlist :)","Playlist","USAT21810685","01vv2AjxgP4uUyb8waYO5Y"
"Backslide","Twenty One Pilots","Clancy","My playlist :)","Playlist","USAT22402064","6fNaHkjAxP6rI2sZhT7QJn"
"Robot Voices","Twenty One Pilots","Breach","My playlist :)","Playlist","USAT22505503","0d2Ik5rp9Icd1oqn4178x2"
"Smithereens","Twenty One Pilots","Trench","My playlist :)","Playlist","USAT21810688","5G6Gt9RtNaeIE418pd4yre"
"Tranz","Gorillaz","The Now Now","My playlist :)","Playlist","GBAYE1800408","7jYUaoOfdcYgUvkK8NnFfx"
"Kids with Guns","Gorillaz","Demon Days","My playlist :)","Playlist","GBAYE0500170","0eEgMbSzOHmkOeVuNC3E0k"
"Alien Boy","Oliver Tree","Ugly is Beautiful","My playlist :)","Playlist","USAT21800606","3BIIJgBJJ7NhhCv4MI6n7w"
"Heavydirtysoul","Twenty One Pilots","Blurryface","My playlist :)","Playlist","USAT21500596","7i9763l5SSfOnqZ35VOcfy"
"Ode to Sleep","Twenty One Pilots","Vessel","My playlist :)","Playlist","USAT21203004","773xZHHSHJvC1z3AAtWgH6"
"House of Gold","Twenty One Pilots","Vessel","My playlist :)","Playlist","USAT21203514","36tghkPg1AO4HsAzo6YpPp"
"Formidable","Twenty One Pilots","Scaled And Icy","My playlist :)","Playlist","USAT22101335","2jfyY5GIc7wsYVIrCnjblC"
"Center Mass","Twenty One Pilots","Breach","My playlist :)","Playlist","USAT22505504","2BHSRlGgJwzTPfYvAax28m"
"Days Lie Dormant","Twenty One Pilots","Breach","My playlist :)","Playlist","USAT22505507","3yKIL7niCEJajKlVmMNBZA"
"Never Take It","Twenty One Pilots","Scaled And Icy","My playlist :)","Playlist","USAT22101333","1edgaGx2x2AQeWtL2OPEMW"
"Level of Concern - live from outside","Twenty One Pilots","Level of Concern (live from outside)","My playlist :)","Playlist","USAT22003393","4zZyTwwwZFJhRe0oBElIia"
"At The Risk Of Feeling Dumb","Twenty One Pilots","Clancy","My playlist :)","Playlist","USAT22402072","0ZucyPms79Cydv0RMYV2Oi"
"On Melancholy Hill","Gorillaz","Plastic Beach","My playlist :)","Playlist","GBAYE1000010","0q6LuUqGLUiCPP1cbdwFs3"
"Pet Cheetah","Twenty One Pilots","Trench","My playlist :)","Playlist","USAT21810693","7daBwTiPNOVgoMUG4SICgh"
"Not Today","Twenty One Pilots","Blurryface","My playlist :)","Playlist","USAT21500606","7qxjGHW485TL8ciwkHD5MK"
"Mulberry Street","Twenty One Pilots","Scaled And Icy","My playlist :)","Playlist","USAT22101334","19kX6hSlYH31js2SL4jgrj"
"Isle Of Flightless Birds","Twenty One Pilots","Twenty One Pilots","My playlist :)","Playlist","USX9P0965513","1WffRpGaJXfbgrKuUg3CWi"
"Addict With A Pen","Twenty One Pilots","Twenty One Pilots","My playlist :)","Playlist","USX9P0965503","3MFertXkQGFCIXm0R8qUjW"
"Drum Show","Twenty One Pilots","Breach","My playlist :)","Playlist","USAT22505142","20BFo9REyGdCxrlPmD3xph"
